



Starting 1
2023-10-11 13:03:24.765972: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory
2023-10-11 13:03:24.766014: I tensorflow/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.
2023-10-11 13:03:24.806317: E tensorflow/stream_executor/cuda/cuda_blas.cc:2981] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2023-10-11 13:03:25.570185: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory
2023-10-11 13:03:25.570291: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory
2023-10-11 13:03:25.570305: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2023-10-11 13:03:33.338220: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcuda.so.1'; dlerror: libcuda.so.1: cannot open shared object file: No such file or directory
2023-10-11 13:03:33.338291: W tensorflow/stream_executor/cuda/cuda_driver.cc:263] failed call to cuInit: UNKNOWN ERROR (303)
2023-10-11 13:03:33.338348: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:156] kernel driver does not appear to be running on this host (templateubuntu20): /proc/driver/nvidia/version does not exist
INFO flwr 2023-10-11 13:03:33,424 | app.py:175 | Starting Flower simulation, config: ServerConfig(num_rounds=100, round_timeout=None)
INFO flwr 2023-10-11 14:46:59,022 | server.py:125 | fit progress: (89, 0.6380628943443298, {'accuracy': 0.7398656606674194}, 6185.367658859992)
DEBUG flwr 2023-10-11 14:46:59,023 | server.py:173 | evaluate_round 89: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:47:02,262 | server.py:187 | evaluate_round 89 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:47:02,263 | server.py:222 | fit_round 90: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:47:57,576 | server.py:236 | fit_round 90 received 19 results and 0 failures
INFO flwr 2023-10-11 14:48:08,697 | server.py:125 | fit progress: (90, 0.6374052166938782, {'accuracy': 0.7428533434867859}, 6255.042136776028)
DEBUG flwr 2023-10-11 14:48:08,697 | server.py:173 | evaluate_round 90: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:48:12,144 | server.py:187 | evaluate_round 90 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:48:12,144 | server.py:222 | fit_round 91: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:49:06,727 | server.py:236 | fit_round 91 received 19 results and 0 failures
INFO flwr 2023-10-11 14:49:17,841 | server.py:125 | fit progress: (91, 0.6359111666679382, {'accuracy': 0.7414966225624084}, 6324.185957045003)
DEBUG flwr 2023-10-11 14:49:17,841 | server.py:173 | evaluate_round 91: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:49:21,163 | server.py:187 | evaluate_round 91 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:49:21,164 | server.py:222 | fit_round 92: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:50:16,032 | server.py:236 | fit_round 92 received 19 results and 0 failures
INFO flwr 2023-10-11 14:50:27,286 | server.py:125 | fit progress: (92, 0.6428223848342896, {'accuracy': 0.741578221321106}, 6393.631831699982)
DEBUG flwr 2023-10-11 14:50:27,287 | server.py:173 | evaluate_round 92: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:50:30,720 | server.py:187 | evaluate_round 92 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:50:30,721 | server.py:222 | fit_round 93: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:51:25,721 | server.py:236 | fit_round 93 received 19 results and 0 failures
INFO flwr 2023-10-11 14:51:36,835 | server.py:125 | fit progress: (93, 0.6397401690483093, {'accuracy': 0.7382050156593323}, 6463.180686854001)
DEBUG flwr 2023-10-11 14:51:36,836 | server.py:173 | evaluate_round 93: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:51:40,265 | server.py:187 | evaluate_round 93 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:51:40,265 | server.py:222 | fit_round 94: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:52:34,359 | server.py:236 | fit_round 94 received 19 results and 0 failures
INFO flwr 2023-10-11 14:52:45,365 | server.py:125 | fit progress: (94, 0.6320213675498962, {'accuracy': 0.7403623461723328}, 6531.710566296009)
DEBUG flwr 2023-10-11 14:52:45,365 | server.py:173 | evaluate_round 94: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:52:48,658 | server.py:187 | evaluate_round 94 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:52:48,659 | server.py:222 | fit_round 95: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:53:43,771 | server.py:236 | fit_round 95 received 19 results and 0 failures
INFO flwr 2023-10-11 14:53:54,848 | server.py:125 | fit progress: (95, 0.636751651763916, {'accuracy': 0.7418450713157654}, 6601.193172050989)
DEBUG flwr 2023-10-11 14:53:54,848 | server.py:173 | evaluate_round 95: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:53:58,212 | server.py:187 | evaluate_round 95 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:53:58,213 | server.py:222 | fit_round 96: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:54:54,271 | server.py:236 | fit_round 96 received 19 results and 0 failures
INFO flwr 2023-10-11 14:55:05,394 | server.py:125 | fit progress: (96, 0.6343825459480286, {'accuracy': 0.7404810190200806}, 6671.73910020903)
DEBUG flwr 2023-10-11 14:55:05,394 | server.py:173 | evaluate_round 96: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:55:08,881 | server.py:187 | evaluate_round 96 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:55:08,881 | server.py:222 | fit_round 97: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:56:03,744 | server.py:236 | fit_round 97 received 19 results and 0 failures
INFO flwr 2023-10-11 14:56:14,883 | server.py:125 | fit progress: (97, 0.6378384828567505, {'accuracy': 0.7406737208366394}, 6741.228029221005)
DEBUG flwr 2023-10-11 14:56:14,883 | server.py:173 | evaluate_round 97: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:56:18,293 | server.py:187 | evaluate_round 97 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:56:18,293 | server.py:222 | fit_round 98: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:57:13,292 | server.py:236 | fit_round 98 received 19 results and 0 failures
INFO flwr 2023-10-11 14:57:24,290 | server.py:125 | fit progress: (98, 0.6424737572669983, {'accuracy': 0.7416226863861084}, 6810.635867340025)
DEBUG flwr 2023-10-11 14:57:24,291 | server.py:173 | evaluate_round 98: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:57:27,774 | server.py:187 | evaluate_round 98 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:57:27,774 | server.py:222 | fit_round 99: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:58:21,741 | server.py:236 | fit_round 99 received 19 results and 0 failures
INFO flwr 2023-10-11 14:58:32,765 | server.py:125 | fit progress: (99, 0.6391893029212952, {'accuracy': 0.7398434281349182}, 6879.110002980975)
DEBUG flwr 2023-10-11 14:58:32,765 | server.py:173 | evaluate_round 99: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:58:36,146 | server.py:187 | evaluate_round 99 received 0 results and 19 failures
DEBUG flwr 2023-10-11 14:58:36,147 | server.py:222 | fit_round 100: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:59:30,841 | server.py:236 | fit_round 100 received 19 results and 0 failures
INFO flwr 2023-10-11 14:59:41,904 | server.py:125 | fit progress: (100, 0.6326243877410889, {'accuracy': 0.7445510625839233}, 6948.248953834001)
DEBUG flwr 2023-10-11 14:59:41,904 | server.py:173 | evaluate_round 100: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 14:59:45,267 | server.py:187 | evaluate_round 100 received 0 results and 19 failures
INFO flwr 2023-10-11 14:59:45,267 | server.py:153 | FL finished in 6951.612227200996
INFO flwr 2023-10-11 14:59:45,273 | app.py:225 | app_fit: losses_distributed []
INFO flwr 2023-10-11 14:59:45,274 | app.py:226 | app_fit: metrics_distributed_fit {}
INFO flwr 2023-10-11 14:59:45,274 | app.py:227 | app_fit: metrics_distributed {}
INFO flwr 2023-10-11 14:59:45,274 | app.py:228 | app_fit: losses_centralized [(0, 0.7249898910522461), (1, 0.588127613067627), (2, 0.5982657074928284), (3, 0.59636390209198), (4, 0.5904809832572937), (5, 0.5828090906143188), (6, 0.5806546807289124), (7, 0.5814865231513977), (8, 0.5808197259902954), (9, 0.5818634033203125), (10, 0.5847947597503662), (11, 0.5884267091751099), (12, 0.5898422002792358), (13, 0.5904311537742615), (14, 0.5906388759613037), (15, 0.5895561575889587), (16, 0.5921295285224915), (17, 0.5938526391983032), (18, 0.5957261919975281), (19, 0.6004108786582947), (20, 0.6042518615722656), (21, 0.6061535477638245), (22, 0.6080731153488159), (23, 0.6119846701622009), (24, 0.6148372888565063), (25, 0.6189061999320984), (26, 0.6183700561523438), (27, 0.6191455125808716), (28, 0.6233351230621338), (29, 0.6241364479064941), (30, 0.6254054307937622), (31, 0.6313545107841492), (32, 0.6281194686889648), (33, 0.6265997886657715), (34, 0.6292675733566284), (35, 0.6253881454467773), (36, 0.6227659583091736), (37, 0.6249105930328369), (38, 0.6260895133018494), (39, 0.6301838159561157), (40, 0.6316214203834534), (41, 0.6311418414115906), (42, 0.6277503967285156), (43, 0.6294791102409363), (44, 0.627204418182373), (45, 0.6293392181396484), (46, 0.6341421604156494), (47, 0.6378833651542664), (48, 0.6345231533050537), (49, 0.6310474276542664), (50, 0.6310572624206543), (51, 0.6303741931915283), (52, 0.6290836930274963), (53, 0.6318252682685852), (54, 0.632847011089325), (55, 0.6339383125305176), (56, 0.6369657516479492), (57, 0.6393960118293762), (58, 0.63753342628479), (59, 0.6372016072273254), (60, 0.6398511528968811), (61, 0.6403485536575317), (62, 0.6379091143608093), (63, 0.6381906270980835), (64, 0.6345618963241577), (65, 0.6390722393989563), (66, 0.6361886262893677), (67, 0.6326965093612671), (68, 0.6342509388923645), (69, 0.641508162021637), (70, 0.6361324191093445), (71, 0.6327455639839172), (72, 0.6290700435638428), (73, 0.6300455331802368), (74, 0.6340426802635193), (75, 0.6362634897232056), (76, 0.633080005645752), (77, 0.633881688117981), (78, 0.6285489797592163), (79, 0.6340545415878296), (80, 0.6330794095993042), (81, 0.6291356086730957), (82, 0.6293569207191467), (83, 0.627350389957428), (84, 0.629131019115448), (85, 0.6305953860282898), (86, 0.6363070011138916), (87, 0.6357640027999878), (88, 0.6347556114196777), (89, 0.6380628943443298), (90, 0.6374052166938782), (91, 0.6359111666679382), (92, 0.6428223848342896), (93, 0.6397401690483093), (94, 0.6320213675498962), (95, 0.636751651763916), (96, 0.6343825459480286), (97, 0.6378384828567505), (98, 0.6424737572669983), (99, 0.6391893029212952), (100, 0.6326243877410889)]
INFO flwr 2023-10-11 14:59:45,274 | app.py:229 | app_fit: metrics_centralized {'accuracy': [(0, 0.3962843120098114), (1, 0.7070977687835693), (2, 0.7250978350639343), (3, 0.7297090888023376), (4, 0.7396210432052612), (5, 0.743224024772644), (6, 0.7477981448173523), (7, 0.751630961894989), (8, 0.7567241191864014), (9, 0.7548040151596069), (10, 0.7528393864631653), (11, 0.7519349455833435), (12, 0.7474645376205444), (13, 0.741696834564209), (14, 0.7430905699729919), (15, 0.7416746020317078), (16, 0.7348763346672058), (17, 0.7353730797767639), (18, 0.7350690960884094), (19, 0.7364702820777893), (20, 0.7386127710342407), (21, 0.7305393815040588), (22, 0.7315328121185303), (23, 0.7326596975326538), (24, 0.7321555614471436), (25, 0.7340608239173889), (26, 0.733252763748169), (27, 0.7348763346672058), (28, 0.7358178496360779), (29, 0.7364183664321899), (30, 0.740644097328186), (31, 0.7399694323539734), (32, 0.7425271272659302), (33, 0.7473088502883911), (34, 0.7430608868598938), (35, 0.739924967288971), (36, 0.7429274916648865), (37, 0.7428829669952393), (38, 0.7468566298484802), (39, 0.7422305941581726), (40, 0.741934061050415), (41, 0.7425938844680786), (42, 0.7435353994369507), (43, 0.7430386543273926), (44, 0.7432833313941956), (45, 0.740644097328186), (46, 0.7401918768882751), (47, 0.7407849431037903), (48, 0.7394875884056091), (49, 0.7432684898376465), (50, 0.7405847907066345), (51, 0.7436465620994568), (52, 0.745440661907196), (53, 0.7438690066337585), (54, 0.7416226863861084), (55, 0.7440543174743652), (56, 0.7422157526016235), (57, 0.7385163903236389), (58, 0.740644097328186), (59, 0.7390205264091492), (60, 0.7391836047172546), (61, 0.7376934885978699), (62, 0.7362256050109863), (63, 0.7460634112358093), (64, 0.7476943731307983), (65, 0.7451441287994385), (66, 0.7432165741920471), (67, 0.7459373474121094), (68, 0.7443286180496216), (69, 0.7412446141242981), (70, 0.7423862814903259), (71, 0.7418302297592163), (72, 0.7439950108528137), (73, 0.7457520365715027), (74, 0.742282509803772), (75, 0.7470345497131348), (76, 0.7436391711235046), (77, 0.7422157526016235), (78, 0.7442396879196167), (79, 0.7413409352302551), (80, 0.7400732636451721), (81, 0.7419933676719666), (82, 0.7430164217948914), (83, 0.7431572675704956), (84, 0.7411630153656006), (85, 0.7424678206443787), (86, 0.7402734160423279), (87, 0.7402437329292297), (88, 0.7406960129737854), (89, 0.7398656606674194), (90, 0.7428533434867859), (91, 0.7414966225624084), (92, 0.741578221321106), (93, 0.7382050156593323), (94, 0.7403623461723328), (95, 0.7418450713157654), (96, 0.7404810190200806), (97, 0.7406737208366394), (98, 0.7416226863861084), (99, 0.7398434281349182), (100, 0.7445510625839233)]}




Starting 2
2023-10-11 14:59:57.224905: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory
2023-10-11 14:59:57.224957: I tensorflow/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.
2023-10-11 14:59:57.267103: E tensorflow/stream_executor/cuda/cuda_blas.cc:2981] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2023-10-11 14:59:58.044845: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory
2023-10-11 14:59:58.044933: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory
2023-10-11 14:59:58.044948: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
2023-10-11 15:00:02.109465: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcuda.so.1'; dlerror: libcuda.so.1: cannot open shared object file: No such file or directory
2023-10-11 15:00:02.109512: W tensorflow/stream_executor/cuda/cuda_driver.cc:263] failed call to cuInit: UNKNOWN ERROR (303)
2023-10-11 15:00:02.109539: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:156] kernel driver does not appear to be running on this host (templateubuntu20): /proc/driver/nvidia/version does not exist
INFO flwr 2023-10-11 15:00:02,218 | app.py:175 | Starting Flower simulation, config: ServerConfig(num_rounds=100, round_timeout=None)
2023-10-11 15:00:05,807	INFO worker.py:1621 -- Started a local Ray instance.
INFO flwr 2023-10-11 15:00:06,823 | app.py:210 | Flower VCE: Ray initialized with resources: {'node:__internal_head__': 1.0, 'node:10.17.0.235': 1.0, 'CPU': 8.0, 'object_store_memory': 9424037068.0, 'memory': 18848074139.0}
INFO flwr 2023-10-11 15:00:06,823 | app.py:224 | Flower VCE: Resources for each Virtual Client: {'num_cpus': 1}
INFO flwr 2023-10-11 15:00:06,842 | app.py:270 | Flower VCE: Creating VirtualClientEngineActorPool with 8 actors
INFO flwr 2023-10-11 15:00:06,842 | server.py:89 | Initializing global parameters
INFO flwr 2023-10-11 15:00:06,842 | server.py:272 | Using initial parameters provided by strategy
INFO flwr 2023-10-11 15:00:06,842 | server.py:91 | Evaluating initial parameters
INFO flwr 2023-10-11 15:00:11,765 | server.py:94 | initial parameters (loss, other metrics): 0.6326243877410889, {'accuracy': 0.7445510625839233}
INFO flwr 2023-10-11 15:00:11,765 | server.py:104 | FL starting
DEBUG flwr 2023-10-11 15:00:11,765 | server.py:222 | fit_round 1: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:01:07,385 | server.py:236 | fit_round 1 received 19 results and 0 failures
WARNING flwr 2023-10-11 15:01:07,417 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
INFO flwr 2023-10-11 15:01:19,081 | server.py:125 | fit progress: (1, 0.6339746117591858, {'accuracy': 0.7447512149810791}, 67.31566923699575)
DEBUG flwr 2023-10-11 15:01:19,081 | server.py:173 | evaluate_round 1: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:01:22,949 | server.py:187 | evaluate_round 1 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:01:22,950 | server.py:222 | fit_round 2: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:02:17,370 | server.py:236 | fit_round 2 received 19 results and 0 failures
INFO flwr 2023-10-11 15:02:28,402 | server.py:125 | fit progress: (2, 0.634861409664154, {'accuracy': 0.743565022945404}, 136.6363954769913)
DEBUG flwr 2023-10-11 15:02:28,402 | server.py:173 | evaluate_round 2: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:02:32,168 | server.py:187 | evaluate_round 2 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:02:32,168 | server.py:222 | fit_round 3: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:03:26,291 | server.py:236 | fit_round 3 received 19 results and 0 failures
INFO flwr 2023-10-11 15:03:37,189 | server.py:125 | fit progress: (3, 0.6373664140701294, {'accuracy': 0.745425820350647}, 205.42345875804313)
DEBUG flwr 2023-10-11 15:03:37,189 | server.py:173 | evaluate_round 3: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:03:40,900 | server.py:187 | evaluate_round 3 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:03:40,900 | server.py:222 | fit_round 4: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:04:35,327 | server.py:236 | fit_round 4 received 19 results and 0 failures
INFO flwr 2023-10-11 15:04:46,373 | server.py:125 | fit progress: (4, 0.6412498354911804, {'accuracy': 0.7447512149810791}, 274.6081631380366)
DEBUG flwr 2023-10-11 15:04:46,374 | server.py:173 | evaluate_round 4: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:04:49,804 | server.py:187 | evaluate_round 4 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:04:49,804 | server.py:222 | fit_round 5: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:05:43,885 | server.py:236 | fit_round 5 received 19 results and 0 failures
INFO flwr 2023-10-11 15:05:54,713 | server.py:125 | fit progress: (5, 0.6400378942489624, {'accuracy': 0.7437058687210083}, 342.9478592220112)
DEBUG flwr 2023-10-11 15:05:54,713 | server.py:173 | evaluate_round 5: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:05:58,237 | server.py:187 | evaluate_round 5 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:05:58,237 | server.py:222 | fit_round 6: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:06:51,800 | server.py:236 | fit_round 6 received 19 results and 0 failures
INFO flwr 2023-10-11 15:07:02,705 | server.py:125 | fit progress: (6, 0.64217209815979, {'accuracy': 0.7449291348457336}, 410.9395729030366)
DEBUG flwr 2023-10-11 15:07:02,705 | server.py:173 | evaluate_round 6: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:07:06,244 | server.py:187 | evaluate_round 6 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:07:06,245 | server.py:222 | fit_round 7: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:08:00,493 | server.py:236 | fit_round 7 received 19 results and 0 failures
INFO flwr 2023-10-11 15:08:11,460 | server.py:125 | fit progress: (7, 0.6403355002403259, {'accuracy': 0.7441284656524658}, 479.69439494702965)
DEBUG flwr 2023-10-11 15:08:11,460 | server.py:173 | evaluate_round 7: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:08:15,011 | server.py:187 | evaluate_round 7 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:08:15,011 | server.py:222 | fit_round 8: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:09:09,104 | server.py:236 | fit_round 8 received 19 results and 0 failures
INFO flwr 2023-10-11 15:09:20,077 | server.py:125 | fit progress: (8, 0.6455398797988892, {'accuracy': 0.7429571151733398}, 548.3121534130187)
DEBUG flwr 2023-10-11 15:09:20,078 | server.py:173 | evaluate_round 8: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:09:23,556 | server.py:187 | evaluate_round 8 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:09:23,556 | server.py:222 | fit_round 9: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:10:17,847 | server.py:236 | fit_round 9 received 19 results and 0 failures
INFO flwr 2023-10-11 15:10:28,786 | server.py:125 | fit progress: (9, 0.6496601104736328, {'accuracy': 0.7421045899391174}, 617.0204306730302)
DEBUG flwr 2023-10-11 15:10:28,786 | server.py:173 | evaluate_round 9: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:10:32,359 | server.py:187 | evaluate_round 9 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:10:32,359 | server.py:222 | fit_round 10: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:11:25,689 | server.py:236 | fit_round 10 received 19 results and 0 failures
INFO flwr 2023-10-11 15:11:36,736 | server.py:125 | fit progress: (10, 0.6447452306747437, {'accuracy': 0.7426457405090332}, 684.971114229993)
DEBUG flwr 2023-10-11 15:11:36,737 | server.py:173 | evaluate_round 10: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:11:40,187 | server.py:187 | evaluate_round 10 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:11:40,187 | server.py:222 | fit_round 11: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:12:34,778 | server.py:236 | fit_round 11 received 19 results and 0 failures
INFO flwr 2023-10-11 15:12:45,718 | server.py:125 | fit progress: (11, 0.6462068557739258, {'accuracy': 0.7426531910896301}, 753.9532033290016)
DEBUG flwr 2023-10-11 15:12:45,719 | server.py:173 | evaluate_round 11: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:12:49,301 | server.py:187 | evaluate_round 11 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:12:49,301 | server.py:222 | fit_round 12: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:13:43,754 | server.py:236 | fit_round 12 received 19 results and 0 failures
INFO flwr 2023-10-11 15:13:54,788 | server.py:125 | fit progress: (12, 0.6469625234603882, {'accuracy': 0.7476128339767456}, 823.0233159300406)
DEBUG flwr 2023-10-11 15:13:54,789 | server.py:173 | evaluate_round 12: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:13:58,284 | server.py:187 | evaluate_round 12 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:13:58,284 | server.py:222 | fit_round 13: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:14:52,678 | server.py:236 | fit_round 13 received 19 results and 0 failures
INFO flwr 2023-10-11 15:15:04,481 | server.py:125 | fit progress: (13, 0.6470336318016052, {'accuracy': 0.743691086769104}, 892.7158735329867)
DEBUG flwr 2023-10-11 15:15:04,481 | server.py:173 | evaluate_round 13: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:15:07,873 | server.py:187 | evaluate_round 13 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:15:07,873 | server.py:222 | fit_round 14: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:16:02,081 | server.py:236 | fit_round 14 received 19 results and 0 failures
INFO flwr 2023-10-11 15:16:13,167 | server.py:125 | fit progress: (14, 0.6520776748657227, {'accuracy': 0.7409703135490417}, 961.4022125140182)
DEBUG flwr 2023-10-11 15:16:13,168 | server.py:173 | evaluate_round 14: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:16:16,706 | server.py:187 | evaluate_round 14 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:16:16,706 | server.py:222 | fit_round 15: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:17:11,132 | server.py:236 | fit_round 15 received 19 results and 0 failures
INFO flwr 2023-10-11 15:17:22,168 | server.py:125 | fit progress: (15, 0.6543099880218506, {'accuracy': 0.7422083616256714}, 1030.4031270450214)
DEBUG flwr 2023-10-11 15:17:22,169 | server.py:173 | evaluate_round 15: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:17:25,709 | server.py:187 | evaluate_round 15 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:17:25,709 | server.py:222 | fit_round 16: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:18:19,422 | server.py:236 | fit_round 16 received 19 results and 0 failures
INFO flwr 2023-10-11 15:18:35,214 | server.py:125 | fit progress: (16, 0.650526762008667, {'accuracy': 0.7434019446372986}, 1103.4483945610118)
DEBUG flwr 2023-10-11 15:18:35,214 | server.py:173 | evaluate_round 16: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:18:38,839 | server.py:187 | evaluate_round 16 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:18:38,839 | server.py:222 | fit_round 17: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:19:33,880 | server.py:236 | fit_round 17 received 19 results and 0 failures
INFO flwr 2023-10-11 15:19:44,827 | server.py:125 | fit progress: (17, 0.6513353586196899, {'accuracy': 0.7402289509773254}, 1173.0616775699891)
DEBUG flwr 2023-10-11 15:19:44,827 | server.py:173 | evaluate_round 17: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:19:48,454 | server.py:187 | evaluate_round 17 received 0 results and 19 failures
DEBUG flwr 2023-10-11 15:19:48,454 | server.py:222 | fit_round 18: strategy sampled 19 clients (out of 19)
DEBUG flwr 2023-10-11 15:20:43,073 | server.py:236 | fit_round 18 received 19 results and 0 failures
INFO flwr 2023-10-11 15:20:59,707 | server.py:125 | fit progress: (18, 0.656558632850647, {'accuracy': 0.7401992678642273}, 1247.9414231490227)
DEBUG flwr 2023-10-11 15:20:59,707 | server.py:173 | evaluate_round 18: strategy sampled 19 clients (out of 19)
